nwcbox_value,Layer#,I,J,Cell_ID,X,Y,Latitude,Longitude
3278,1,147,70,3278,412798.41,4163287.75,37.61255713,-75.98802648
13883,2,147,70,3278,412798.41,4163287.75,37.61255713,-75.98802648
22679,3,147,70,3278,412798.41,4163287.75,37.61255713,-75.98802648
29963,4,147,70,3278,412798.41,4163287.75,37.61255713,-75.98802648
35935,5,147,70,3278,412798.41,4163287.75,37.61255713,-75.98802648
40737,6,147,70,3278,412798.41,4163287.75,37.61255713,-75.98802648
3279,1,148,70,3279,413921.88,4164231.25,37.621166,-75.97540993
13884,2,148,70,3279,413921.88,4164231.25,37.621166,-75.97540993
22680,3,148,70,3279,413921.88,4164231.25,37.621166,-75.97540993
29964,4,148,70,3279,413921.88,4164231.25,37.621166,-75.97540993
35936,5,148,70,3279,413921.88,4164231.25,37.621166,-75.97540993
3280,1,149,70,3280,415042.72,4165210.25,37.63009325,-75.96282439
13885,2,149,70,3280,415042.72,4165210.25,37.63009325,-75.96282439
22681,3,149,70,3280,415042.72,4165210.25,37.63009325,-75.96282439
29965,4,149,70,3280,415042.72,4165210.25,37.63009325,-75.96282439
35937,5,149,70,3280,415042.72,4165210.25,37.63009325,-75.96282439
3281,1,150,70,3281,416160.12,4166114.25,37.63834294,-75.95026621
13886,2,150,70,3281,416160.12,4166114.25,37.63834294,-75.95026621
22682,3,150,70,3281,416160.12,4166114.25,37.63834294,-75.95026621
29966,4,150,70,3281,416160.12,4166114.25,37.63834294,-75.95026621
3282,1,151,70,3282,417242.12,4166861.75,37.64517773,-75.93808873
13887,2,151,70,3282,417242.12,4166861.75,37.64517773,-75.93808873
22683,3,151,70,3282,417242.12,4166861.75,37.64517773,-75.93808873
3283,1,152,70,3283,418295.25,4167471.75,37.65076952,-75.92622086
13888,2,152,70,3283,418295.25,4167471.75,37.65076952,-75.92622086
22684,3,152,70,3283,418295.25,4167471.75,37.65076952,-75.92622086
3284,1,153,70,3284,419388.44,4168074,37.65629381,-75.91389622
13889,2,153,70,3284,419388.44,4168074,37.65629381,-75.91389622
22685,3,153,70,3284,419388.44,4168074,37.65629381,-75.91389622
3285,1,154,70,3285,420675.84,4168753,37.66252534,-75.8993764
13890,2,154,70,3285,420675.84,4168753,37.66252534,-75.8993764
3286,1,155,70,3286,422175.59,4169203.5,37.66671382,-75.88242219
13891,2,155,70,3286,422175.59,4169203.5,37.66671382,-75.88242219
3287,1,156,70,3287,423762.56,4169357.5,37.66823496,-75.86444612
3288,1,157,70,3288,425370.53,4169410.25,37.66884258,-75.84622081
3289,1,158,70,3289,426920,4168975,37.66504464,-75.82860951
3290,1,159,70,3290,428454.28,4168380.5,37.65980762,-75.81115656
3291,1,160,70,3291,429972.31,4169107.75,37.66647909,-75.79401709
3292,1,57,71,3292,313063.62,4224708,38.15089646,-77.13344199
3293,1,58,71,3293,315056.12,4224003.5,38.14496212,-77.11053366
3294,1,59,71,3294,317846.09,4224633.5,38.15120402,-77.0788758
13892,2,59,71,3294,317846.09,4224633.5,38.15120402,-77.0788758
3295,1,60,71,3295,319698.59,4222311,38.13065782,-77.05715868
13893,2,60,71,3295,319698.59,4222311,38.13065782,-77.05715868
22686,3,60,71,3295,319698.59,4222311,38.13065782,-77.05715868
3296,1,61,71,3296,320891.06,4218731,38.09865026,-77.04266244
13894,2,61,71,3296,320891.06,4218731,38.09865026,-77.04266244
22687,3,61,71,3296,320891.06,4218731,38.09865026,-77.04266244
3297,1,62,71,3297,323238.53,4218306,38.09528448,-77.01580072
13895,2,62,71,3297,323238.53,4218306,38.09528448,-77.01580072
22688,3,62,71,3297,323238.53,4218306,38.09528448,-77.01580072
3298,1,63,71,3298,325271.03,4218135.5,38.094144,-76.99259323
13896,2,63,71,3298,325271.03,4218135.5,38.094144,-76.99259323
22689,3,63,71,3298,325271.03,4218135.5,38.094144,-76.99259323
3299,1,64,71,3299,327015.94,4216606,38.08070285,-76.97233503
3300,1,65,71,3300,329160.97,4215871,38.07449013,-76.9477152
3301,1,66,71,3301,330770.97,4214391,38.06146148,-76.92901919
3302,1,67,71,3302,331581.19,4211977.5,38.03987245,-76.91922048
13897,2,67,71,3302,331581.19,4211977.5,38.03987245,-76.91922048
3303,1,68,71,3303,332149.53,4209703.5,38.0194942,-76.91221454
13898,2,68,71,3303,332149.53,4209703.5,38.0194942,-76.91221454
22690,3,68,71,3303,332149.53,4209703.5,38.0194942,-76.91221454
3304,1,69,71,3304,332562.47,4207559.5,38.00025771,-76.90701203
13899,2,69,71,3304,332562.47,4207559.5,38.00025771,-76.90701203
22691,3,69,71,3304,332562.47,4207559.5,38.00025771,-76.90701203
3305,1,70,71,3305,333542.19,4205762.5,37.98425077,-76.89544254
13900,2,70,71,3305,333542.19,4205762.5,37.98425077,-76.89544254
3306,1,71,71,3306,335361.66,4204570,37.97384061,-76.8744613
13901,2,71,71,3306,335361.66,4204570,37.97384061,-76.8744613
3307,1,72,71,3307,336476.09,4203207.5,37.96176844,-76.86146932
13902,2,72,71,3307,336476.09,4203207.5,37.96176844,-76.86146932
3308,1,73,71,3308,337353.59,4200942.5,37.94152234,-76.85097294
13903,2,73,71,3308,337353.59,4200942.5,37.94152234,-76.85097294
22692,3,73,71,3308,337353.59,4200942.5,37.94152234,-76.85097294
3309,1,74,71,3309,339037.88,4199005.5,37.92437302,-76.8313811
13904,2,74,71,3309,339037.88,4199005.5,37.92437302,-76.8313811
22693,3,74,71,3309,339037.88,4199005.5,37.92437302,-76.8313811
29967,4,74,71,3309,339037.88,4199005.5,37.92437302,-76.8313811
3310,1,75,71,3310,340880.09,4198068.5,37.91625632,-76.81022367
13905,2,75,71,3310,340880.09,4198068.5,37.91625632,-76.81022367
22694,3,75,71,3310,340880.09,4198068.5,37.91625632,-76.81022367
29968,4,75,71,3310,340880.09,4198068.5,37.91625632,-76.81022367
3311,1,76,71,3311,342530.88,4196867,37.90571979,-76.79118946
13906,2,76,71,3311,342530.88,4196867,37.90571979,-76.79118946
22695,3,76,71,3311,342530.88,4196867,37.90571979,-76.79118946
29969,4,76,71,3311,342530.88,4196867,37.90571979,-76.79118946
3312,1,77,71,3312,343747.62,4194838.5,37.88765539,-76.77691587
13907,2,77,71,3312,343747.62,4194838.5,37.88765539,-76.77691587
22696,3,77,71,3312,343747.62,4194838.5,37.88765539,-76.77691587
29970,4,77,71,3312,343747.62,4194838.5,37.88765539,-76.77691587
3313,1,78,71,3313,344821.31,4193115,37.87231238,-76.76434057
13908,2,78,71,3313,344821.31,4193115,37.87231238,-76.76434057
22697,3,78,71,3313,344821.31,4193115,37.87231238,-76.76434057
29971,4,78,71,3313,344821.31,4193115,37.87231238,-76.76434057
3314,1,79,71,3314,345856.19,4191787,37.8605243,-76.75229592
13909,2,79,71,3314,345856.19,4191787,37.8605243,-76.75229592
22698,3,79,71,3314,345856.19,4191787,37.8605243,-76.75229592
29972,4,79,71,3314,345856.19,4191787,37.8605243,-76.75229592
3315,1,80,71,3315,346696.47,4190218.25,37.84653326,-76.74241499
13910,2,80,71,3315,346696.47,4190218.25,37.84653326,-76.74241499
22699,3,80,71,3315,346696.47,4190218.25,37.84653326,-76.74241499
29973,4,80,71,3315,346696.47,4190218.25,37.84653326,-76.74241499
3316,1,81,71,3316,347476,4188728.25,37.83324058,-76.73324452
13911,2,81,71,3316,347476,4188728.25,37.83324058,-76.73324452
22700,3,81,71,3316,347476,4188728.25,37.83324058,-76.73324452
29974,4,81,71,3316,347476,4188728.25,37.83324058,-76.73324452
3317,1,82,71,3317,348492.53,4187605,37.82329054,-76.72146256
13912,2,82,71,3317,348492.53,4187605,37.82329054,-76.72146256
22701,3,82,71,3317,348492.53,4187605,37.82329054,-76.72146256
29975,4,82,71,3317,348492.53,4187605,37.82329054,-76.72146256
3318,1,83,71,3318,349736.72,4186828.75,37.81650291,-76.70717046
13913,2,83,71,3318,349736.72,4186828.75,37.81650291,-76.70717046
3319,1,84,71,3319,351096.72,4185988.75,37.80915803,-76.69155273
13914,2,84,71,3319,351096.72,4185988.75,37.80915803,-76.69155273
3320,1,85,71,3320,352442.75,4185168.25,37.80198443,-76.67610064
13915,2,85,71,3320,352442.75,4185168.25,37.80198443,-76.67610064
3321,1,86,71,3321,353528.88,4184230.5,37.79371072,-76.66357857
13916,2,86,71,3321,353528.88,4184230.5,37.79371072,-76.66357857
3322,1,87,71,3322,354712.41,4183241.5,37.78498936,-76.64994332
13917,2,87,71,3322,354712.41,4183241.5,37.78498936,-76.64994332
3323,1,88,71,3323,355877.44,4182450.5,37.77804732,-76.63656058
13918,2,88,71,3323,355877.44,4182450.5,37.77804732,-76.63656058
3324,1,89,71,3324,356979.75,4181725.5,37.77168851,-76.62390519
13919,2,89,71,3324,356979.75,4181725.5,37.77168851,-76.62390519
22702,3,89,71,3324,356979.75,4181725.5,37.77168851,-76.62390519
3325,1,90,71,3325,358170.69,4180879.25,37.76424961,-76.61022237
13920,2,90,71,3325,358170.69,4180879.25,37.76424961,-76.61022237
22703,3,90,71,3325,358170.69,4180879.25,37.76424961,-76.61022237
29976,4,90,71,3325,358170.69,4180879.25,37.76424961,-76.61022237
35938,5,90,71,3325,358170.69,4180879.25,37.76424961,-76.61022237
3326,1,91,71,3326,359295.12,4180011.5,37.75660511,-76.59729285
13921,2,91,71,3326,359295.12,4180011.5,37.75660511,-76.59729285
22704,3,91,71,3326,359295.12,4180011.5,37.75660511,-76.59729285
29977,4,91,71,3326,359295.12,4180011.5,37.75660511,-76.59729285
3327,1,92,71,3327,360205.28,4178957.75,37.74725058,-76.58676149
13922,2,92,71,3327,360205.28,4178957.75,37.74725058,-76.58676149
22705,3,92,71,3327,360205.28,4178957.75,37.74725058,-76.58676149
29978,4,92,71,3327,360205.28,4178957.75,37.74725058,-76.58676149
3328,1,93,71,3328,360827.47,4177675.25,37.73579029,-76.57945608
13923,2,93,71,3328,360827.47,4177675.25,37.73579029,-76.57945608
22706,3,93,71,3328,360827.47,4177675.25,37.73579029,-76.57945608
29979,4,93,71,3328,360827.47,4177675.25,37.73579029,-76.57945608
3329,1,94,71,3329,361422.97,4176380.25,37.7242128,-76.57245335
13924,2,94,71,3329,361422.97,4176380.25,37.7242128,-76.57245335
22707,3,94,71,3329,361422.97,4176380.25,37.7242128,-76.57245335
29980,4,94,71,3329,361422.97,4176380.25,37.7242128,-76.57245335
35939,5,94,71,3329,361422.97,4176380.25,37.7242128,-76.57245335
40738,6,94,71,3329,361422.97,4176380.25,37.7242128,-76.57245335
3330,1,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
13925,2,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
22708,3,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
29981,4,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
35940,5,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
40739,6,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
44540,7,95,71,3330,362143.38,4175141.5,37.71316045,-76.56404683
3331,1,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
13926,2,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
22709,3,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
29982,4,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
35941,5,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
40740,6,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
44541,7,96,71,3331,362783.09,4173857.5,37.70168764,-76.55654946
3332,1,97,71,3332,363214.16,4172490.25,37.68943308,-76.5514044
13927,2,97,71,3332,363214.16,4172490.25,37.68943308,-76.5514044
22710,3,97,71,3332,363214.16,4172490.25,37.68943308,-76.5514044
29983,4,97,71,3332,363214.16,4172490.25,37.68943308,-76.5514044
35942,5,97,71,3332,363214.16,4172490.25,37.68943308,-76.5514044
40741,6,97,71,3332,363214.16,4172490.25,37.68943308,-76.5514044
3333,1,98,71,3333,363494.03,4171084.25,37.67680661,-76.54796788
13928,2,98,71,3333,363494.03,4171084.25,37.67680661,-76.54796788
22711,3,98,71,3333,363494.03,4171084.25,37.67680661,-76.54796788
29984,4,98,71,3333,363494.03,4171084.25,37.67680661,-76.54796788
35943,5,98,71,3333,363494.03,4171084.25,37.67680661,-76.54796788
3334,1,99,71,3334,363792.97,4169700.5,37.6643833,-76.54432061
13929,2,99,71,3334,363792.97,4169700.5,37.6643833,-76.54432061
22712,3,99,71,3334,363792.97,4169700.5,37.6643833,-76.54432061
29985,4,99,71,3334,363792.97,4169700.5,37.6643833,-76.54432061
35944,5,99,71,3334,363792.97,4169700.5,37.6643833,-76.54432061
40742,6,99,71,3334,363792.97,4169700.5,37.6643833,-76.54432061
3335,1,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
13930,2,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
22713,3,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
29986,4,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
35945,5,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
40743,6,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
44542,7,100,71,3335,364320.84,4168421.75,37.65293974,-76.53809981
3336,1,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
13931,2,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
22714,3,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
29987,4,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
35946,5,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
40744,6,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
44543,7,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
47564,8,101,71,3336,365124.25,4167327.75,37.64320095,-76.52879299
3337,1,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
13932,2,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
22715,3,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
29988,4,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
35947,5,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
40745,6,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
44544,7,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
47565,8,102,71,3337,366165.75,4166525,37.63612031,-76.51684448
3338,1,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
13933,2,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
22716,3,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
29989,4,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
35948,5,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
40746,6,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
44545,7,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
47566,8,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
49852,9,103,71,3338,367397.19,4166101.75,37.63248527,-76.50281524
3339,1,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
13934,2,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
22717,3,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
29990,4,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
35949,5,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
40747,6,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
44546,7,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
47567,8,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
49853,9,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
51562,10,104,71,3339,368717,4166010.5,37.63185262,-76.48784582
3340,1,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
13935,2,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
22718,3,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
29991,4,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
35950,5,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
40748,6,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
44547,7,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
47568,8,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
49854,9,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
51563,10,105,71,3340,370053.28,4166090.5,37.63276344,-76.47272043
3341,1,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
13936,2,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
22719,3,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
29992,4,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
35951,5,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
40749,6,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
44548,7,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
47569,8,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
49855,9,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
51564,10,106,71,3341,371377.53,4166137,37.63336879,-76.45772502
3342,1,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
13937,2,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
22720,3,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
29993,4,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
35952,5,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
40750,6,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
44549,7,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
47570,8,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
49856,9,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
51565,10,107,71,3342,372653.72,4165970.25,37.63204407,-76.44323666
3343,1,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
13938,2,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
22721,3,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
29994,4,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
35953,5,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
40751,6,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
44550,7,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
47571,8,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
49857,9,108,71,3343,373837.28,4165513,37.62808724,-76.42974808
3344,1,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
13939,2,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
22722,3,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
29995,4,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
35954,5,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
40752,6,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
44551,7,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
47572,8,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
49858,9,109,71,3344,374928.25,4164852.75,37.62228707,-76.41727509
3345,1,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
13940,2,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
22723,3,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
29996,4,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
35955,5,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
40753,6,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
44552,7,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
47573,8,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
49859,9,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
51566,10,110,71,3345,376007.53,4164250.25,37.61700433,-76.40494621
3346,1,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
13941,2,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
22724,3,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
29997,4,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
35956,5,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
40754,6,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
44553,7,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
47574,8,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
49860,9,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
51567,10,111,71,3346,377117.44,4163847,37.61351977,-76.39230559
3347,1,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
13942,2,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
22725,3,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
29998,4,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
35957,5,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
40755,6,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
44554,7,112,71,3347,378220.09,4163411.75,37.60974451,-76.37974301
